Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
The Biggest Loser,DS,2009.0,Sports,THQ  ,0.18,0.11,0.0,0.03,0.32,63.0,5.0,,,Webfoot Technologies,E
NBA 2K3,Xbox,2002.0,Sports,Sega  ,0.24,0.07,0.0,0.01,0.32,87.0,15.0,7.9,9.0,Visual Concepts,E
All-Star Baseball 2005,PlayStation 2,2004.0,Sports,Acclaim Entertainment  ,0.16,0.12,0.0,0.04,0.32,72.0,13.0,8.6,21.0,Acclaim,E
NFL Fever 2004,Xbox,2003.0,Sports,Microsoft Game Studios  ,0.24,0.07,0.0,0.01,0.32,74.0,29.0,8.8,17.0,Microsoft Game Studios,E
Madden NFL 2002,Game Boy Advance,2001.0,Sports,EA Sports  ,0.23,0.08,0.0,0.01,0.32,,,,,BudCat,E
Rugby World Cup 2011,PlayStation 3,2011.0,Sports,505 Games  ,0.0,0.25,0.0,0.07,0.32,50.0,12.0,5.4,8.0,HB Studios Multimedia,E
Fishing Master,Wii,2007.0,Sports,Konami  ,0.29,0.0,0.0,0.02,0.31,58.0,9.0,8.1,9.0,Hudson Soft,E
Madden NFL 2004,Game Boy Advance,2003.0,Sports,EA Sports  ,0.22,0.08,0.0,0.01,0.31,70.0,9.0,6.6,5.0,BudCat,E
NBA Inside Drive 2003,Xbox,2002.0,Sports,Microsoft Game Studios  ,0.23,0.07,0.0,0.01,0.31,72.0,21.0,7.6,10.0,High Voltage Software,E
FIFA Street,PlayStation 2,2005.0,Sports,EA Sports BIG   ,0.15,0.12,0.0,0.04,0.31,59.0,29.0,7.9,62.0,EA Canada,E
My Horse & Me,Wii,2008.0,Sports,Atari  ,0.27,0.02,0.0,0.02,0.31,49.0,16.0,6.9,7.0,W!Games,E
Major League Baseball 2K8,PlayStation 3,2008.0,Sports,2K Sports  ,0.28,0.0,0.0,0.03,0.31,67.0,23.0,5.6,8.0,Kush Games,E
Tiger Woods PGA Tour 06,Xbox 360,2005.0,Sports,EA Sports  ,0.28,0.0,0.0,0.02,0.31,71.0,36.0,7.4,8.0,EA Sports,E
Shaun White Snowboarding,PlayStation 2,2008.0,Sports,Ubisoft  ,0.15,0.12,0.0,0.04,0.31,,,,,Ubisoft,E10+
Jonah Lomu Rugby Challenge,Xbox 360,2011.0,Sports,Mad Catz  ,0.09,0.19,0.0,0.03,0.31,73.0,14.0,6.0,8.0,Sidhe Interactive,E
Cabela's Outdoor Adventures (2009),Wii,2009.0,Sports,Activision  ,0.28,0.0,0.0,0.02,0.31,,,7.8,4.0,FUN Labs,T
NCAA Final Four 2002,PlayStation 2,2001.0,Sports,Sony Computer Entertainment  ,0.15,0.12,0.0,0.04,0.31,52.0,14.0,6.5,8.0,989 Sports,E
NBA Live 08,PSP,2007.0,Sports,Electronic Arts  ,0.28,0.0,0.0,0.02,0.31,73.0,11.0,6.7,6.0,EA Canada,E
NBA 2K19,Switch,2018.0,Sports,2K Sports  ,0.24,0.02,0.01,0.03,0.3,82.0,6.0,4.3,68.0,Visual Concepts,E
Pro Evolution Soccer 2013,Xbox 360,2012.0,Sports,Konami Digital Entertainment  ,0.08,0.2,0.0,0.03,0.3,82.0,33.0,7.1,87.0,Konami,E
Hard Hitter Tennis,PlayStation 2,2002.0,Sports,Atlus  ,0.15,0.11,0.0,0.04,0.3,,,,,Mahou,E
NBA Live 2003,GameCube,2002.0,Sports,EA Sports  ,0.23,0.06,0.0,0.01,0.3,82.0,11.0,8.2,5.0,EA Canada,E
WWE 2K17,Xbox 360,2016.0,Sports,2K Games  ,0.14,0.13,0.0,0.03,0.3,,,5.6,14.0,Yuke's,T
Rapala Pro Bass Fishing 2010,Wii,2010.0,Sports,Activision  ,0.22,0.05,0.0,0.03,0.3,,,8.0,4.0,FUN Labs,E
FIFA 15,PC,2014.0,Sports,EA Sports  ,0.0,0.28,0.0,0.02,0.3,82.0,9.0,4.5,447.0,EA Sports,E
Shaun White Snowboarding: World Stage,Wii,2009.0,Sports,Ubisoft  ,0.24,0.03,0.0,0.02,0.3,72.0,33.0,8.7,31.0,Ubisoft,E
AMF Bowling 2004,Xbox,2003.0,,Mud Duck Productions  ,0.22,0.06,0.0,0.01,0.3,48.0,6.0,4.4,8.0,,
Outlaw Golf,Xbox,2002.0,Sports,Simon & Schuster Interactive  ,0.22,0.06,0.0,0.01,0.29,72.0,23.0,6.9,9.0,Simon & Schuster,T
NBA Street V3,GameCube,2005.0,Sports,EA Sports BIG   ,0.23,0.06,0.0,0.01,0.29,88.0,36.0,7.9,17.0,EA Canada,E
NBA Live 06,Xbox 360,2005.0,Sports,EA Sports  ,0.27,0.0,0.0,0.02,0.29,64.0,35.0,5.7,19.0,EA Canada,E
NHL 19,Xbox One,2018.0,Sports,EA Sports  ,0.26,0.0,0.0,0.03,0.29,82.0,20.0,6.0,59.0,EA Sports,E10+
Madden NFL 08,Xbox,2007.0,Sports,EA Sports  ,0.22,0.06,0.0,0.01,0.29,76.0,6.0,7.7,7.0,EA Tiburon,E
MLB Power Pros,Wii,2007.0,Sports,2K Sports  ,0.23,0.0,0.04,0.02,0.29,83.0,12.0,8.0,48.0,Konami,E
Surf's Up,PlayStation 2,2007.0,Sports,Ubisoft  ,0.14,0.11,0.0,0.04,0.29,60.0,4.0,,,Ubisoft Montreal,E10+
Links 2004,Xbox,2003.0,Sports,Microsoft Game Studios  ,0.21,0.06,0.0,0.01,0.29,80.0,41.0,8.5,11.0,Indie Built,E
Tony Hawk: Shred,PlayStation 3,2010.0,Sports,Activision  ,0.18,0.06,0.0,0.04,0.29,56.0,5.0,5.7,7.0,Robomodo,E
Disney's Extreme Skate Adventure,Game Boy Advance,2003.0,Sports,Activision  ,0.2,0.08,0.0,0.01,0.28,70.0,6.0,,,Vicarious Visions,E
NBA 2K12,PSP,2011.0,Sports,2K Sports  ,0.22,0.03,0.0,0.03,0.28,,,5.0,7.0,Visual Concepts,E
Street Hoops,Xbox,2002.0,Sports,Activision  ,0.21,0.06,0.0,0.01,0.28,58.0,22.0,6.4,5.0,Black Ops Entertainment,T
All Star Cheer Squad,DS,2008.0,Sports,THQ  ,0.26,0.0,0.0,0.02,0.28,,,,,Gorilla Games,E
Reel Fishing: Angler's Dream,Wii,2009.0,Sports,Natsume  ,0.25,0.01,0.0,0.02,0.28,,,7.5,4.0,SIMS,E
Surf's Up,DS,2007.0,Sports,Ubisoft  ,0.26,0.0,0.0,0.02,0.28,56.0,5.0,7.0,4.0,Ubisoft Quebec,E
MLB 07: The Show,PSP,2007.0,Sports,Sony Computer Entertainment  ,0.26,0.0,0.0,0.02,0.28,82.0,12.0,8.0,9.0,SCEA San Diego Studios,E
Cabela's Big Game Hunter 2012,Xbox 360,2011.0,Sports,Activision  ,0.24,0.02,0.0,0.02,0.28,,,,,Activision,T
NFL Blitz 20-02,PlayStation 2,2002.0,Sports,Midway Games  ,0.14,0.11,0.0,0.04,0.28,76.0,22.0,8.3,16.0,Midway,E
NCAA March Madness 2005,Xbox,2004.0,Sports,EA Sports  ,0.21,0.06,0.0,0.01,0.28,80.0,18.0,6.7,6.0,EA Canada,E
NHL Hitz 20-03,PlayStation 2,2002.0,Sports,Midway Games  ,0.14,0.11,0.0,0.04,0.28,82.0,19.0,8.5,10.0,Midway,E
Real Pool,PlayStation 2,2000.0,Miscellaneous,Infogrames  ,0.14,0.11,0.0,0.04,0.28,54.0,15.0,,,Takara,E
Rugby World Cup 2011,Xbox 360,2011.0,Sports,505 Games  ,0.03,0.21,0.0,0.04,0.28,55.0,14.0,3.9,13.0,HB Studios Multimedia,E
Rory McIlroy PGA Tour,Xbox One,2015.0,Traditional,Electronic Arts  ,0.16,0.09,0.0,0.02,0.28,60.0,26.0,4.3,76.0,EA Tiburon,E
Deer Hunter,PlayStation 2,2003.0,Sports,Atari  ,0.14,0.11,0.0,0.04,0.28,,,8.3,18.0,Coresoft,T
Dave Mirra Freestyle BMX 2,GameCube,2001.0,Sports,Acclaim Entertainment  ,0.21,0.06,0.0,0.01,0.28,78.0,15.0,8.5,8.0,"Z-Axis, Ltd.",T
Summer Heat Beach Volleyball,PlayStation 2,2003.0,Sports,Acclaim Entertainment  ,0.14,0.11,0.0,0.04,0.28,65.0,21.0,7.7,21.0,Acclaim Studios Cheltenham,T
NCAA Basketball 09,PlayStation 2,2008.0,Sports,EA Sports  ,0.14,0.11,0.0,0.04,0.28,55.0,4.0,,,EA Canada,E
FIFA 07 Soccer,Xbox 360,2006.0,Sports,EA Sports  ,0.24,0.01,0.0,0.02,0.28,73.0,39.0,7.5,53.0,EA Sports,E
Cabela's Trophy Bucks,PlayStation 2,2007.0,Sports,Activision  ,0.13,0.11,0.0,0.04,0.27,,,,,Sand Grain Studios,T
Pro Evolution Soccer 2017,PlayStation 3,2016.0,Sports,Konami Digital Entertainment  ,0.04,0.12,0.08,0.03,0.27,,,6.1,31.0,Konami,E
Q-Ball: Billiards Master,PlayStation 2,2000.0,Miscellaneous,Take-Two Interactive  ,0.13,0.1,0.0,0.04,0.27,65.0,9.0,,,Ornith,E
NBA Live 14,PlayStation 4,2013.0,Arcade,EA Sports  ,0.17,0.05,0.0,0.05,0.27,43.0,25.0,2.6,176.0,EA Sports,E
Pro Evolution Soccer 2013,PSP,2012.0,Sports,Konami Digital Entertainment  ,0.0,0.08,0.18,0.02,0.27,,,3.8,6.0,Konami,E
Remington Super Slam Hunting: Africa,Wii,2010.0,Action,Mastiff  ,0.25,0.0,0.0,0.02,0.27,,,,,"Mastiff, eV Interactive",T
NHL Hitz 20-02,Xbox,2001.0,Sports,Midway Games  ,0.2,0.06,0.0,0.01,0.27,79.0,20.0,7.8,11.0,Black Box,E
Dave Mirra Freestyle BMX: Maximum Remix,PlayStation,2001.0,Sports,Acclaim Entertainment  ,0.15,0.1,0.0,0.02,0.27,67.0,11.0,7.3,9.0,"Z-Axis, Ltd.",E
Athens 2004,PlayStation 2,2004.0,Sports,Sony Computer Entertainment  ,0.13,0.1,0.0,0.03,0.27,61.0,57.0,7.4,14.0,Eurocom Entertainment Software,E
Sydney 2000,PlayStation,2000.0,Sports,Eidos Interactive  ,0.15,0.1,0.0,0.02,0.27,57.0,10.0,,,Attention To Detail,E
Rapala Pro Bass Fishing 2010,PlayStation 3,2010.0,Sports,Activision  ,0.18,0.06,0.0,0.03,0.27,,,7.7,7.0,FUN Labs,E
NHL 07,Xbox 360,2006.0,Sports,EA Sports  ,0.25,0.0,0.0,0.02,0.27,79.0,49.0,5.3,168.0,EA Sports,E10+
NHL 2K11,Wii,2010.0,Sports,2K Sports  ,0.23,0.02,0.0,0.02,0.27,62.0,12.0,7.0,6.0,Visual Concepts,E10+
Tiger Woods PGA Tour 07,PSP,2006.0,Sports,EA Sports  ,0.2,0.04,0.0,0.03,0.27,78.0,23.0,,,Team Fusion,E
NHL 2002,Xbox,2001.0,Sports,EA Sports  ,0.2,0.06,0.0,0.01,0.27,89.0,17.0,6.8,8.0,EA Sports,E
Mat Hoffman's Pro BMX,Game Boy Advance,2001.0,Sports,Activision  ,0.19,0.07,0.0,0.0,0.27,71.0,11.0,8.0,5.0,HotGen,E
NFL Street 3,PSP,2006.0,Sports,EA Sports BIG   ,0.24,0.0,0.0,0.02,0.27,68.0,13.0,8.3,4.0,EA Tiburon,E
NBA Live 2004,GameCube,2003.0,Sports,EA Sports  ,0.21,0.05,0.0,0.01,0.27,84.0,17.0,7.7,6.0,EA Sports,E
NBA ShootOut 2001,PlayStation,2000.0,Sports,Sony Computer Entertainment  ,0.15,0.1,0.0,0.02,0.27,71.0,10.0,,,989 Sports,E
Cabela's Big Game Hunter 2010,Xbox 360,2009.0,Sports,Activision  ,0.25,0.0,0.0,0.02,0.27,,,5.6,5.0,Activision,T
Knockout Kings 2002,Xbox,2002.0,Sports,EA Sports  ,0.2,0.06,0.0,0.01,0.27,78.0,20.0,7.0,8.0,Electronic Arts,T
MLB 09: The Show,PSP,2009.0,Sports,Sony Computer Entertainment  ,0.24,0.0,0.0,0.02,0.27,78.0,12.0,6.9,7.0,SCEA San Diego Studios,E
NBA 07,PlayStation 3,2006.0,Sports,Sony Computer Entertainment  ,0.24,0.0,0.01,0.02,0.27,63.0,24.0,6.3,10.0,SCEA,E
ESPN NBA Basketball,Xbox,2003.0,Sports,Sega  ,0.2,0.06,0.0,0.01,0.27,87.0,18.0,7.6,27.0,Visual Concepts,E
All-Pro Football 2K8,Xbox 360,2007.0,Sports,2K Sports  ,0.24,0.0,0.0,0.02,0.26,75.0,22.0,7.0,59.0,Visual Concepts,E10+
MLB SlugFest 2006,PlayStation 2,2006.0,Sports,Midway Games  ,0.13,0.1,0.0,0.03,0.26,56.0,11.0,7.5,10.0,Blue Shift,E10+
Major League Baseball 2K10,Wii,2010.0,Sports,2K Sports  ,0.24,0.0,0.0,0.02,0.26,53.0,4.0,,,Visual Concepts,E
Inazuma Eleven Strikers,Wii,2011.0,Sports,Level 5  ,0.0,0.01,0.25,0.0,0.26,59.0,16.0,8.0,20.0,Level 5,
Major League Baseball 2K9,Wii,2009.0,Sports,2K Sports  ,0.24,0.0,0.0,0.02,0.26,61.0,5.0,4.5,10.0,2K Sports,E
NCAA March Madness 08,PlayStation 2,2007.0,Sports,EA Sports  ,0.13,0.1,0.0,0.03,0.26,,,5.0,8.0,EA Canada,E
Summer Sports 2: Island Sports Party,Wii,2008.0,Sports,Destineer  ,0.24,0.0,0.0,0.02,0.26,,,,,Destineer,E
Evolution Skateboarding,PlayStation 2,2002.0,Sports,Konami  ,0.13,0.1,0.0,0.03,0.26,44.0,14.0,7.4,8.0,Konami,T
Don King Boxing,Wii,2009.0,Sports,2K Sports  ,0.14,0.1,0.0,0.02,0.26,55.0,17.0,5.5,4.0,2K Shanghai,T
Outlaw Volleyball,Xbox,2003.0,Sports,Simon & Schuster Interactive  ,0.19,0.06,0.0,0.01,0.26,77.0,33.0,7.4,8.0,Hypnotix,M
Tiger Woods PGA Tour 10,PlayStation 2,2009.0,Sports,EA Sports  ,0.12,0.01,0.0,0.13,0.26,,,2.0,4.0,EA Tiburon,E
Tony Hawk: Shred,Xbox 360,2010.0,Sports,Activision  ,0.17,0.06,0.0,0.02,0.26,53.0,10.0,6.2,12.0,Robomodo,E
Madden NFL 08,DS,2007.0,Sports,EA Sports  ,0.24,0.0,0.0,0.02,0.26,71.0,11.0,8.2,9.0,Exient Entertainment,E
All-Star Baseball 2003,Xbox,2002.0,Sports,Acclaim Entertainment  ,0.19,0.06,0.0,0.01,0.26,79.0,15.0,7.3,8.0,Acclaim,E
NBA ShootOut 2004,PlayStation 2,2003.0,Sports,Sony Computer Entertainment  ,0.13,0.1,0.0,0.03,0.26,58.0,19.0,7.8,8.0,989 Sports,E
Madden NFL 2005,DS,2004.0,Sports,EA Sports  ,0.24,0.0,0.0,0.02,0.26,68.0,25.0,7.7,7.0,Exient Entertainment,E
MVP Baseball 2004,GameCube,2004.0,Sports,EA Sports  ,0.2,0.05,0.0,0.01,0.26,89.0,25.0,7.2,13.0,EA Sports,E
Surfing H3O,PlayStation 2,2000.0,Sports,Rockstar Games  ,0.12,0.1,0.0,0.03,0.25,46.0,15.0,3.6,11.0,Opus,E
NHL 08,PlayStation 3,2007.0,Sports,Electronic Arts  ,0.16,0.06,0.0,0.03,0.25,86.0,23.0,7.0,24.0,EA Canada,E10+
Triple Play 2002,Xbox,2002.0,Sports,EA Sports  ,0.19,0.05,0.0,0.01,0.25,64.0,17.0,,,Pandemic Studios,E
Amped 2,Xbox,2003.0,Sports,Microsoft Game Studios  ,0.2,0.04,0.0,0.01,0.25,80.0,34.0,7.7,20.0,Indie Built,E
College Hoops 2K6,PlayStation 2,2005.0,Sports,2K Sports  ,0.12,0.1,0.0,0.03,0.25,77.0,14.0,7.7,7.0,2K Sports,E
Pro Evolution Soccer 2014,Xbox 360,2013.0,Sports,Konami Digital Entertainment  ,0.08,0.16,0.0,0.02,0.25,80.0,23.0,4.2,115.0,Konami,E
Dead or Alive Xtreme 2,Xbox 360,2006.0,Sports,Tecmo  ,0.15,0.02,0.06,0.02,0.25,53.0,46.0,7.0,52.0,Team Ninja,M
NHL 06,Xbox,2005.0,Sports,EA Sports  ,0.19,0.05,0.0,0.01,0.25,79.0,35.0,7.9,19.0,EA Canada,E10+
Tony Hawk's Proving Ground,Wii,2007.0,Sports,Activision  ,0.22,0.01,0.0,0.02,0.25,57.0,8.0,5.9,20.0,Page 44 Studios,T
Big Beach Sports 2,Wii,2010.0,Sports,THQ  ,0.11,0.12,0.0,0.03,0.25,,,,,Jet Black Games,E
World Series Baseball 2K3,PlayStation 2,2003.0,Sports,Sega  ,0.12,0.1,0.0,0.03,0.25,87.0,21.0,8.6,17.0,Blue Shift,E
Madden NFL 17,PlayStation 3,2016.0,Sports,EA Sports  ,0.15,0.05,0.0,0.04,0.25,,,2.4,11.0,EA Sports,E
Don King Presents: Prizefighter,Xbox 360,2008.0,Sports,2K Games  ,0.14,0.08,0.0,0.02,0.25,56.0,45.0,6.4,29.0,Venom Games,T
Daisy Fuentes Pilates,Wii,2009.0,Miscellaneous,Sega  ,0.17,0.06,0.0,0.02,0.25,,,5.5,4.0,Collision Studios,E
NBA Live 15,PlayStation 4,2014.0,Sports,Electronic Arts  ,0.16,0.04,0.0,0.04,0.25,59.0,24.0,5.9,84.0,EA Sports,E
Major League Baseball 2K7,PlayStation 3,2007.0,Sports,2K Sports  ,0.23,0.0,0.0,0.02,0.25,74.0,19.0,4.7,7.0,Kush Games,E
Racquet Sports,Wii,2010.0,Sports,Ubisoft  ,0.13,0.09,0.0,0.02,0.25,51.0,8.0,8.3,16.0,Asobo Studio,E
NBA Courtside 2002,GameCube,2002.0,Sports,Nintendo  ,0.19,0.05,0.0,0.01,0.25,71.0,18.0,7.3,6.0,Left Field Productions,E
FIFA 14,PSP,2013.0,Sports,EA Sports  ,0.0,0.19,0.0,0.05,0.25,,,3.8,25.0,EA Canada,E
NBA Live 18,PlayStation 4,2017.0,Sports,EA Sports  ,0.2,0.0,0.0,0.05,0.24,72.0,24.0,5.9,118.0,EA Sports,E
Cabela's Outdoor Adventures (2009),Xbox 360,2009.0,Sports,Activision  ,0.23,0.0,0.0,0.02,0.24,,,7.8,4.0,FUN Labs,T
MLB,PSP,2005.0,Sports,Sony Computer Entertainment  ,0.23,0.0,0.0,0.02,0.24,80.0,26.0,7.9,19.0,989 Sports,E
Virtua Tennis 4,Xbox 360,2011.0,Sports,Sega  ,0.12,0.09,0.01,0.02,0.24,70.0,37.0,6.4,16.0,Sega,E
NBA Live 10,PSP,2009.0,Sports,EA Sports  ,0.21,0.0,0.01,0.02,0.24,64.0,4.0,4.2,10.0,EA Canada,E
NCAA College Basketball 2K3,PlayStation 2,2002.0,Sports,Sega  ,0.12,0.09,0.0,0.03,0.24,83.0,17.0,8.2,5.0,Kush Games,E
NCAA March Madness 2004,Xbox,2003.0,Sports,EA Sports  ,0.18,0.05,0.0,0.01,0.24,81.0,16.0,,,EA Sports,E
Tony Hawk's American Sk8land,Game Boy Advance,2005.0,Sports,Activision  ,0.17,0.06,0.0,0.0,0.24,64.0,7.0,3.9,7.0,Vicarious Visions,E
Nickelodeon Dance,Wii,2011.0,Action,2K Play  ,0.21,0.01,0.0,0.02,0.24,,,,,High Voltage Software,E
Pure Futbol,PlayStation 3,2010.0,Sports,Ubisoft  ,0.06,0.13,0.0,0.04,0.24,46.0,12.0,7.3,32.0,Ubisoft Vancouver,E
NBA Live 14,Xbox One,2013.0,Arcade,EA Sports  ,0.19,0.02,0.0,0.02,0.24,36.0,14.0,3.1,90.0,EA Sports,E
Cabela's Big Game Hunter 2012,PlayStation 3,2011.0,Sports,Activision  ,0.17,0.03,0.0,0.03,0.24,,,,,Activision,T
PDC World Championship Darts 2008,Wii,2009.0,Sports,O-Games  ,0.02,0.21,0.0,0.01,0.24,51.0,18.0,5.4,7.0,Oxygen Interactive,E10+
Tiger Woods PGA Tour 10,PSP,2009.0,Sports,EA Sports  ,0.12,0.07,0.0,0.05,0.24,70.0,7.0,,,EA Tiburon,E
We Love Golf!,Wii,2008.0,Sports,Capcom  ,0.19,0.0,0.03,0.02,0.24,75.0,28.0,6.0,12.0,Camelot Software Planning,E10+
Grand Slam Tennis 2,PlayStation 3,2012.0,Sports,EA Sports  ,0.09,0.1,0.0,0.04,0.24,73.0,36.0,5.4,20.0,EA Sports,E
Hot Shots Tennis: Get a Grip,PSP,2010.0,Sports,Sony Computer Entertainment  ,0.08,0.0,0.13,0.02,0.23,80.0,27.0,8.2,19.0,Clap Hanz,E
WWE 2K18,Switch,2017.0,Sports,2K Sports  ,0.14,0.08,0.0,0.02,0.23,35.0,6.0,1.7,74.0,Yuke's,T
Cabela's Outdoor Adventures (2009),PlayStation 3,2009.0,Sports,Activision  ,0.21,0.0,0.0,0.02,0.23,,,,,FUN Labs,T
Madden NFL 12,PSP,2011.0,Sports,EA Sports  ,0.21,0.0,0.0,0.02,0.23,,,,,EA Tiburon,E
World Series Baseball,Xbox,2002.0,Sports,Sega  ,0.17,0.05,0.0,0.01,0.23,85.0,20.0,7.3,6.0,Blueshift,E
Tony Hawk's Pro Skater 5,PlayStation 4,2015.0,Sports,Activision  ,0.11,0.08,0.0,0.04,0.23,32.0,43.0,1.5,448.0,Robomodo,T
ESPN NHL Hockey,PlayStation 2,2003.0,Sports,Sega  ,0.11,0.09,0.0,0.03,0.23,90.0,19.0,7.0,22.0,Kush Games,E
NCAA GameBreaker 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,53.0,19.0,,,989 Sports,E
Tony Hawk's Downhill Jam,Wii,2006.0,Sports,Activision  ,0.21,0.0,0.0,0.02,0.23,69.0,42.0,6.0,16.0,Toys for Bob,E10+
Shaun White Snowboarding,DS,2008.0,Sports,Ubisoft  ,0.21,0.0,0.0,0.02,0.23,63.0,4.0,,,Ubisoft,E
NHL FaceOff 2001,PlayStation,2000.0,Sports,Sony Computer Entertainment  ,0.13,0.09,0.0,0.02,0.23,78.0,11.0,,,SolWorks,E
Madden NFL 06,Game Boy Advance,2005.0,Sports,EA Sports  ,0.17,0.06,0.0,0.0,0.23,71.0,7.0,,,Exient Entertainment,E
Major League Baseball 2K10,PlayStation 2,2010.0,Sports,2K Sports  ,0.11,0.09,0.0,0.03,0.23,,,,,Visual Concepts,E
Bass Pro Shops: The Hunt,Wii,2010.0,Sports,XS Games  ,0.21,0.0,0.0,0.02,0.23,,,7.2,5.0,Griffin International,T
Deca Sports 3,Wii,2010.0,Sports,Hudson Soft  ,0.14,0.07,0.0,0.02,0.23,41.0,7.0,,,"Hudson, NATSUME ATARI Inc.",E
NFL Blitz Pro,PlayStation 2,2003.0,Sports,Midway Games  ,0.11,0.09,0.0,0.03,0.23,73.0,20.0,8.5,14.0,Midway,E
Tiger Woods PGA Tour 2003,GameCube,2002.0,Sports,EA Sports  ,0.18,0.05,0.0,0.01,0.23,90.0,10.0,6.7,6.0,EA Sports,E
Hooked! Real Motion Fishing,Wii,2007.0,Sports,Aksys Games  ,0.21,0.0,0.0,0.02,0.23,,,3.3,4.0,"Arc System Works, SIMS",E
NCAA Football 09,PSP,2008.0,Sports,EA Sports  ,0.21,0.0,0.0,0.02,0.23,,,,,EA Canada,E
Tony Hawk's Proving Ground,DS,2007.0,Sports,Activision  ,0.2,0.01,0.0,0.02,0.23,79.0,21.0,5.8,8.0,Vicarious Visions,E10+
NCAA GameBreaker 2004,PlayStation 2,2003.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,61.0,15.0,,,989 Sports,E
NBA ShootOut 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,62.0,22.0,5.9,8.0,SCEA,E
NHL FaceOff 2003,PlayStation 2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,0.0,0.03,0.23,55.0,20.0,,,989 Sports,E
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,Xbox 360,2010.0,Sports,Sega  ,0.08,0.13,0.0,0.02,0.23,54.0,40.0,6.7,18.0,"Eurocom Entertainment Software, Eurocom",E
Family Party: 30 Great Games Winter Fun,Wii,2010.0,Sports,D3 Publisher  ,0.21,0.0,0.0,0.02,0.23,,,,,Tamsoft,E
Pro Evolution Soccer 2011,Wii,2010.0,Sports,Konami  ,0.07,0.1,0.03,0.02,0.22,78.0,9.0,5.9,9.0,Konami,E
Whirl Tour,PlayStation 2,2002.0,Sports,VU Games  ,0.11,0.09,0.0,0.03,0.22,58.0,9.0,7.2,6.0,Papaya Studios,E
NBA Live 15,Xbox One,2014.0,Sports,Electronic Arts  ,0.18,0.02,0.0,0.02,0.22,53.0,9.0,6.9,51.0,EA Sports,E
NCAA Football 2005,GameCube,2004.0,Sports,EA Sports  ,0.17,0.04,0.0,0.01,0.22,88.0,18.0,8.4,8.0,EA Sports,E
Hamtaro: Ham-Ham Games,Game Boy Advance,2004.0,Sports,Nintendo  ,0.16,0.06,0.0,0.0,0.22,77.0,20.0,8.3,9.0,Alphadream Corporation,E
Super Swing Golf,Wii,2006.0,Sports,Tecmo  ,0.14,0.01,0.07,0.01,0.22,72.0,44.0,7.8,15.0,"Tecmo, Ntreev Soft",E10+
Rapala's Fishing Frenzy,Wii,2008.0,Sports,Activision  ,0.2,0.0,0.0,0.02,0.22,61.0,5.0,6.0,4.0,FUN Labs,E
Tony Hawk's Downhill Jam,DS,2006.0,Sports,Activision  ,0.2,0.0,0.0,0.02,0.22,76.0,34.0,6.6,10.0,Vicarious Visions,E
NBA Live 09 All-Play,Wii,2008.0,Sports,EA Sports  ,0.19,0.02,0.0,0.02,0.22,51.0,11.0,5.9,14.0,EA Sports,E
All-Star Baseball 2002,GameCube,2001.0,Sports,Acclaim Entertainment  ,0.17,0.04,0.0,0.01,0.22,66.0,17.0,6.3,8.0,Acclaim,E
NCAA Basketball 09,Xbox 360,2008.0,Sports,EA Sports  ,0.2,0.0,0.0,0.02,0.22,70.0,23.0,5.6,8.0,EA Canada,E
NFL Quarterback Club 2002,PlayStation 2,2001.0,Sports,Acclaim Entertainment  ,0.11,0.08,0.0,0.03,0.22,67.0,12.0,7.8,6.0,Acclaim,E
Rugby 2004,PlayStation 2,2003.0,Sports,EA Sports  ,0.11,0.08,0.0,0.03,0.22,61.0,13.0,6.8,65.0,HB Studios Multimedia,E
NBA 06,PSP,2005.0,Sports,Sony Computer Entertainment  ,0.2,0.0,0.0,0.02,0.22,72.0,19.0,5.4,8.0,SCEA Sports Studio,E
NFL 2K3,GameCube,2002.0,Sports,Sega  ,0.17,0.04,0.0,0.01,0.22,92.0,24.0,7.1,13.0,Visual Concepts,E
Big League Sports,Xbox 360,2011.0,Sports,Activision  ,0.18,0.02,0.0,0.02,0.22,,,,,"Activision, Robomodo",E
UFC Personal Trainer: The Ultimate Fitness System,PlayStation 3,2011.0,Sports,THQ  ,0.1,0.08,0.0,0.03,0.22,65.0,8.0,2.4,5.0,"THQ, Heavy Iron Studios",E
Dark Summit,PlayStation 2,2001.0,Sports,THQ  ,0.11,0.08,0.0,0.03,0.21,67.0,11.0,,,Radical Entertainment,T
MLB 10: The Show,PSP,2010.0,Sports,Sony Computer Entertainment  ,0.19,0.0,0.0,0.02,0.21,79.0,11.0,6.8,9.0,SCEA,E
NBA,PSP,2005.0,Sports,Sony Computer Entertainment  ,0.2,0.0,0.0,0.02,0.21,57.0,25.0,6.9,14.0,989 Sports,E
College Hoops 2K7,Xbox 360,2006.0,Sports,2K Sports  ,0.2,0.0,0.0,0.02,0.21,82.0,22.0,8.2,12.0,2K Sports,E
